entry,hostname,delta,error,lastcall
4,xen-vm4,0.500001051,0.000001051,0.109673958
1,xen-vm1,0.499977681,0.000022319,0.190293901
2,xen-vm2,0.499974098,0.000025902,0.100009730
3,xen-vm3,0.499984017,0.000015983,0.100006428
4,xen-vm4,0.500015573,0.000015573,0.109705514
1,xen-vm1,0.500082200,0.000082200,0.190360528
2,xen-vm2,0.500086156,0.000086156,0.100013686
3,xen-vm3,0.500073564,0.000073564,0.099993836
4,xen-vm4,0.499999676,0.000000324,0.109631626
1,xen-vm1,0.500027440,0.000027440,0.190388292
2,xen-vm2,0.500010682,0.000010682,0.099996928
3,xen-vm3,0.500055848,0.000055848,0.100039002
4,xen-vm4,0.500021397,0.000021397,0.109597175
1,xen-vm1,0.500014261,0.000014261,0.190381156
2,xen-vm2,0.500037116,0.000037116,0.100019783
3,xen-vm3,0.499993649,0.000006351,0.099995535
4,xen-vm4,0.499988133,0.000011867,0.109591659
1,xen-vm1,0.499993047,0.000006953,0.190386070
2,xen-vm2,0.499987838,0.000012162,0.100014574
3,xen-vm3,0.500033749,0.000033749,0.100041446
4,xen-vm4,0.500026823,0.000026823,0.109584733
1,xen-vm1,0.500083342,0.000083342,0.190442589
2,xen-vm2,0.500103721,0.000103721,0.100034953
3,xen-vm3,0.500038488,0.000038488,0.099976213
4,xen-vm4,0.500008161,0.000008161,0.109554406
1,xen-vm1,0.499982708,0.000017292,0.190417136
2,xen-vm2,0.499958489,0.000041511,0.100010734
3,xen-vm3,0.499986212,0.000013788,0.100003936
4,xen-vm4,0.500003189,0.000003189,0.109571383
1,xen-vm1,0.500019446,0.000019446,0.190433393
2,xen-vm2,0.500014172,0.000014172,0.100005460
3,xen-vm3,0.500032373,0.000032373,0.100022137
4,xen-vm4,0.500013223,0.000013223,0.109552233
1,xen-vm1,0.500011972,0.000011972,0.190432142
2,xen-vm2,0.500006483,0.000006483,0.099999971
3,xen-vm3,0.500022923,0.000022923,0.100038577
4,xen-vm4,0.500007651,0.000007651,0.109536961
1,xen-vm1,0.500073547,0.000073547,0.190498038
2,xen-vm2,0.500061555,0.000061555,0.099987979
3,xen-vm3,0.500039112,0.000039112,0.100016134
4,xen-vm4,0.500001612,0.000001612,0.109499461
1,xen-vm1,0.499989779,0.000010221,0.190486205
2,xen-vm2,0.500002214,0.000002214,0.100000414
3,xen-vm3,0.500015028,0.000015028,0.100028948
4,xen-vm4,0.500008467,0.000008467,0.109492900
1,xen-vm1,0.500048560,0.000048560,0.190526298
2,xen-vm2,0.500039622,0.000039622,0.099991476
3,xen-vm3,0.500095757,0.000095757,0.100085083
4,xen-vm4,0.500011844,0.000011844,0.109408987
1,xen-vm1,0.499978244,0.000021756,0.190492698
2,xen-vm2,0.500010895,0.000010895,0.100024127
3,xen-vm3,0.499913257,0.000086743,0.099987445
4,xen-vm4,0.500004453,0.000004453,0.109500183
1,xen-vm1,0.500046060,0.000046060,0.190534305
2,xen-vm2,0.500025054,0.000025054,0.100003121
3,xen-vm3,0.500043676,0.000043676,0.100006067
4,xen-vm4,0.500005686,0.000005686,0.109462193
1,xen-vm1,0.500003478,0.000003478,0.190532097
2,xen-vm2,0.499975584,0.000024416,0.099975227
3,xen-vm3,0.499972425,0.000027575,0.100002908
4,xen-vm4,0.500011361,0.000011361,0.109501129
1,xen-vm1,0.500067177,0.000067177,0.190587913
2,xen-vm2,0.500104114,0.000104114,0.100012164
3,xen-vm3,0.500091302,0.000091302,0.099990096
4,xen-vm4,0.500007643,0.000007643,0.109417470
1,xen-vm1,0.499974931,0.000025069,0.190555201
2,xen-vm2,0.499973925,0.000026075,0.100011158
3,xen-vm3,0.500003308,0.000003308,0.100019479
4,xen-vm4,0.500005578,0.000005578,0.109419740
1,xen-vm1,0.500051302,0.000051302,0.190600925
2,xen-vm2,0.500037138,0.000037138,0.099996994
3,xen-vm3,0.500037970,0.000037970,0.100020311
4,xen-vm4,0.500013976,0.000013976,0.109395746
1,xen-vm1,0.499997043,0.000002957,0.190583992
2,xen-vm2,0.500002762,0.000002762,0.100002713
3,xen-vm3,0.499992153,0.000007847,0.100009702
4,xen-vm4,0.499997359,0.000002641,0.109400952
1,xen-vm1,0.500023864,0.000023864,0.190610497
2,xen-vm2,0.500019128,0.000019128,0.099997977
3,xen-vm3,0.500058832,0.000058832,0.100049406
4,xen-vm4,0.499990158,0.000009842,0.109332278
1,xen-vm1,0.500006516,0.000006516,0.190626855
2,xen-vm2,0.499976567,0.000023433,0.099968028
3,xen-vm3,0.499927444,0.000072556,0.100000283
4,xen-vm4,0.499978884,0.000021116,0.109383718
1,xen-vm1,0.500032317,0.000032317,0.190680288
2,xen-vm2,0.500072673,0.000072673,0.100008384
3,xen-vm3,0.500064757,0.000064757,0.099992367
4,xen-vm4,0.499976470,0.000023530,0.109295431
1,xen-vm1,0.499959331,0.000040669,0.190663149
2,xen-vm2,0.499960574,0.000039426,0.100009627
3,xen-vm3,0.499977280,0.000022720,0.100009073
4,xen-vm4,0.499989371,0.000010629,0.109307522
1,xen-vm1,0.500077751,0.000077751,0.190751529
2,xen-vm2,0.500078487,0.000078487,0.100010363
3,xen-vm3,0.500089751,0.000089751,0.100020337
4,xen-vm4,0.499985042,0.000014958,0.109202813
1,xen-vm1,0.500009798,0.000009798,0.190776285
2,xen-vm2,0.499966572,0.000033428,0.099967137
3,xen-vm3,0.499952769,0.000047231,0.100006534
4,xen-vm4,0.500001297,0.000001297,0.109251341
1,xen-vm1,0.500001147,0.000001147,0.190776135
2,xen-vm2,0.500102754,0.000102754,0.100068744
3,xen-vm3,0.500085550,0.000085550,0.099989330
4,xen-vm4,0.508692796,0.008692796,0.117858587
1,xen-vm1,0.500012553,0.000012553,0.182095892
2,xen-vm2,0.499958501,0.000041499,0.100014692
3,xen-vm3,0.499970976,0.000029024,0.100001805
4,xen-vm4,0.491261910,0.008738090,0.109149521
1,xen-vm1,0.500063576,0.000063576,0.190897558
2,xen-vm2,0.500053196,0.000053196,0.100004312
3,xen-vm3,0.500053702,0.000053702,0.100002311
4,xen-vm4,0.499980412,0.000019588,0.109076231
1,xen-vm1,0.499972264,0.000027736,0.190889410
2,xen-vm2,0.499975078,0.000024922,0.100007126
3,xen-vm3,0.499983388,0.000016612,0.100010621
4,xen-vm4,0.499989097,0.000010903,0.109081940
1,xen-vm1,0.500085760,0.000085760,0.190986073
2,xen-vm2,0.500085944,0.000085944,0.100007310
3,xen-vm3,0.500071311,0.000071311,0.099995988
4,xen-vm4,0.499985606,0.000014394,0.108996235
1,xen-vm1,0.499958345,0.000041655,0.190958812
2,xen-vm2,0.499961717,0.000038283,0.100010682
3,xen-vm3,0.499973601,0.000026399,0.100007872
4,xen-vm4,0.499986889,0.000013111,0.109009523
1,xen-vm1,0.500076871,0.000076871,0.191048794
2,xen-vm2,0.500069147,0.000069147,0.100002958
3,xen-vm3,0.500061906,0.000061906,0.100000631
4,xen-vm4,0.499984005,0.000015995,0.108931622
1,xen-vm1,0.499994907,0.000005093,0.191059696
2,xen-vm2,0.499999263,0.000000737,0.100007314
3,xen-vm3,0.500012150,0.000012150,0.100013518
4,xen-vm4,0.499989781,0.000010219,0.108909253
1,xen-vm1,0.500040544,0.000040544,0.191110459
2,xen-vm2,0.500049343,0.000049343,0.100016113
3,xen-vm3,0.500027794,0.000027794,0.099991969
4,xen-vm4,0.499986416,0.000013584,0.108867875
1,xen-vm1,0.499959809,0.000040191,0.191083852
2,xen-vm2,0.499953531,0.000046469,0.100009835
3,xen-vm3,0.499990578,0.000009422,0.100029016
4,xen-vm4,0.499987189,0.000012811,0.108864486
1,xen-vm1,0.500064910,0.000064910,0.191161573
2,xen-vm2,0.500043895,0.000043895,0.099988820
3,xen-vm3,0.500041856,0.000041856,0.100026977
4,xen-vm4,0.499980140,0.000019860,0.108802770
1,xen-vm1,0.499972398,0.000027602,0.191153831
2,xen-vm2,0.499990851,0.000009149,0.100007273
3,xen-vm3,0.499980224,0.000019776,0.100016350
4,xen-vm4,0.499986150,0.000013850,0.108808696
1,xen-vm1,0.500071296,0.000071296,0.191238977
2,xen-vm2,0.500083885,0.000083885,0.100019862
3,xen-vm3,0.500060585,0.000060585,0.099993050
4,xen-vm4,0.499959721,0.000040279,0.108707832
1,xen-vm1,0.499982064,0.000017936,0.191261320
2,xen-vm2,0.499973372,0.000026628,0.100011170
3,xen-vm3,0.499984704,0.000015296,0.100004382
4,xen-vm4,0.500024604,0.000024604,0.108747732
1,xen-vm1,0.500088204,0.000088204,0.191324920
2,xen-vm2,0.500064202,0.000064202,0.099987168
3,xen-vm3,0.500067669,0.000067669,0.100007849
4,xen-vm4,0.499996172,0.000003828,0.108676235
1,xen-vm1,0.499937657,0.000062343,0.191266405
2,xen-vm2,0.499962570,0.000037430,0.100012081
3,xen-vm3,0.499958354,0.000041646,0.100003633
4,xen-vm4,0.499982919,0.000017081,0.108700800
1,xen-vm1,0.500081442,0.000081442,0.191364928
2,xen-vm2,0.500071548,0.000071548,0.100002187
3,xen-vm3,0.500076078,0.000076078,0.100008163
4,xen-vm4,0.499984497,0.000015503,0.108609219
1,xen-vm1,0.499962111,0.000037889,0.191342542
2,xen-vm2,0.499968538,0.000031462,0.100008614
3,xen-vm3,0.499973106,0.000026894,0.100012731
4,xen-vm4,0.499985324,0.000014676,0.108621437
1,xen-vm1,0.500078153,0.000078153,0.191435371
2,xen-vm2,0.500075503,0.000075503,0.100005964
3,xen-vm3,0.500070712,0.000070712,0.100007940
4,xen-vm4,0.499996831,0.000003169,0.108547556
1,xen-vm1,0.499969514,0.000030486,0.191408054
2,xen-vm2,0.499974150,0.000025850,0.100010600
3,xen-vm3,0.499974631,0.000025369,0.100008421
4,xen-vm4,0.499993898,0.000006102,0.108566823
1,xen-vm1,0.500079660,0.000079660,0.191493816
2,xen-vm2,0.500070560,0.000070560,0.100001500
3,xen-vm3,0.500064038,0.000064038,0.100001899
4,xen-vm4,0.499991009,0.000008991,0.108493794
1,xen-vm1,0.499961788,0.000038212,0.191464595
2,xen-vm2,0.499971448,0.000028552,0.100011160
3,xen-vm3,0.499975981,0.000024019,0.100006432
4,xen-vm4,0.499987140,0.000012860,0.108504953
1,xen-vm1,0.500109761,0.000109761,0.191587216
2,xen-vm2,0.500092791,0.000092791,0.099994190
3,xen-vm3,0.500085517,0.000085517,0.099999158
4,xen-vm4,0.499997324,0.000002676,0.108416760
1,xen-vm1,0.499936090,0.000063910,0.191525982
2,xen-vm2,0.499951278,0.000048722,0.100009378
3,xen-vm3,0.499958852,0.000041148,0.100006732
4,xen-vm4,0.499984295,0.000015705,0.108442203
1,xen-vm1,0.500080886,0.000080886,0.191622573
2,xen-vm2,0.500088614,0.000088614,0.100017106
3,xen-vm3,0.500071486,0.000071486,0.099989604
4,xen-vm4,0.499995518,0.000004482,0.108366235
1,xen-vm1,0.499961460,0.000038540,0.191588515
2,xen-vm2,0.499955126,0.000044874,0.100010772
3,xen-vm3,0.499970925,0.000029075,0.100005403
4,xen-vm4,0.499991169,0.000008831,0.108386479
1,xen-vm1,0.500072369,0.000072369,0.191669715
2,xen-vm2,0.500070547,0.000070547,0.100008950
3,xen-vm3,0.500061167,0.000061167,0.099996023
4,xen-vm4,0.499974650,0.000025350,0.108299962
1,xen-vm1,0.499961396,0.000038604,0.191656461
2,xen-vm2,0.499966002,0.000033998,0.100013556
3,xen-vm3,0.499980196,0.000019804,0.100010217
4,xen-vm4,0.499998622,0.000001378,0.108318388
1,xen-vm1,0.500078835,0.000078835,0.191736674
2,xen-vm2,0.500082704,0.000082704,0.100017425
3,xen-vm3,0.500056701,0.000056701,0.099984214
4,xen-vm4,0.499995400,0.000004600,0.108257087
1,xen-vm1,0.499973504,0.000026496,0.191714778
2,xen-vm2,0.499963323,0.000036677,0.100007244
3,xen-vm3,0.499983833,0.000016167,0.100004724
4,xen-vm4,0.499989632,0.000010368,0.108262886
1,xen-vm1,0.500069328,0.000069328,0.191794474
2,xen-vm2,0.500069935,0.000069935,0.100007851
3,xen-vm3,0.500070110,0.000070110,0.100004899
4,xen-vm4,0.499999000,0.000001000,0.108191776
1,xen-vm1,0.499968648,0.000031352,0.191764122
2,xen-vm2,0.499968502,0.000031498,0.100007705
3,xen-vm3,0.499975292,0.000024708,0.100011689
4,xen-vm4,0.499994789,0.000005211,0.108211273
1,xen-vm1,0.500083163,0.000083163,0.191852496
2,xen-vm2,0.500085830,0.000085830,0.100010372
3,xen-vm3,0.500073060,0.000073060,0.099998919
4,xen-vm4,0.499991092,0.000008908,0.108129305
1,xen-vm1,0.499958417,0.000041583,0.191819821
2,xen-vm2,0.499960605,0.000039395,0.100012560
3,xen-vm3,0.499968405,0.000031595,0.100006719
4,xen-vm4,0.499994715,0.000005285,0.108155615
1,xen-vm1,0.500080896,0.000080896,0.191906002
2,xen-vm2,0.500077125,0.000077125,0.100008789
3,xen-vm3,0.500069445,0.000069445,0.099999039
4,xen-vm4,0.499996021,0.000003979,0.108082191
1,xen-vm1,0.499964312,0.000035688,0.191874293
2,xen-vm2,0.499966114,0.000033886,0.100010591
3,xen-vm3,0.499975850,0.000024150,0.100008775
4,xen-vm4,0.499988623,0.000011377,0.108094964
1,xen-vm1,0.500075857,0.000075857,0.191961527
2,xen-vm2,0.500073922,0.000073922,0.100008656
3,xen-vm3,0.500062096,0.000062096,0.099996949
4,xen-vm4,0.500012208,0.000012208,0.108045076
1,xen-vm1,0.499978786,0.000021214,0.191928105
2,xen-vm2,0.499985024,0.000014976,0.100014894
3,xen-vm3,0.499983533,0.000016467,0.099995458
4,xen-vm4,0.499975952,0.000024048,0.108037495
1,xen-vm1,0.500064668,0.000064668,0.192016821
2,xen-vm2,0.500055862,0.000055862,0.100006088
3,xen-vm3,0.500068145,0.000068145,0.100007741
4,xen-vm4,0.499994716,0.000005284,0.107964066
1,xen-vm1,0.499995550,0.000004450,0.192017655
2,xen-vm2,0.500004947,0.000004947,0.100015485
3,xen-vm3,0.500000518,0.000000518,0.100003312
4,xen-vm4,0.499994114,0.000005886,0.107957662
1,xen-vm1,0.500045394,0.000045394,0.192068935
2,xen-vm2,0.500044548,0.000044548,0.100014639
3,xen-vm3,0.500043866,0.000043866,0.100002630
4,xen-vm4,0.499992702,0.000007298,0.107906498
1,xen-vm1,0.499961364,0.000038636,0.192037597
2,xen-vm2,0.499962806,0.000037194,0.100016081
3,xen-vm3,0.499965711,0.000034289,0.100005535
4,xen-vm4,0.499995351,0.000004649,0.107936138
1,xen-vm1,0.500080063,0.000080063,0.192122309
2,xen-vm2,0.500072165,0.000072165,0.100008183
3,xen-vm3,0.500063594,0.000063594,0.099996964
4,xen-vm4,0.499997052,0.000002948,0.107869596
1,xen-vm1,0.499974761,0.000025239,0.192100018
2,xen-vm2,0.499977065,0.000022935,0.100010487
3,xen-vm3,0.499980238,0.000019762,0.100000137
4,xen-vm4,0.499992430,0.000007570,0.107881788
1,xen-vm1,0.500069372,0.000069372,0.192176960
2,xen-vm2,0.500072053,0.000072053,0.100013168
3,xen-vm3,0.500062959,0.000062959,0.099991043
4,xen-vm4,0.499995549,0.000004451,0.107814378
1,xen-vm1,0.499972118,0.000027882,0.192153529
2,xen-vm2,0.499968268,0.000031732,0.100009318
3,xen-vm3,0.499992204,0.000007796,0.100014979
4,xen-vm4,0.499990031,0.000009969,0.107812205
1,xen-vm1,0.500069616,0.000069616,0.192233114
2,xen-vm2,0.500067103,0.000067103,0.100006805
3,xen-vm3,0.500052076,0.000052076,0.099999952
4,xen-vm4,0.499997255,0.000002745,0.107757384
1,xen-vm1,0.499961190,0.000038810,0.192197049
2,xen-vm2,0.499964643,0.000035357,0.100010258
3,xen-vm3,0.499975552,0.000024448,0.100010861
4,xen-vm4,0.499996711,0.000003289,0.107778543
1,xen-vm1,0.500088753,0.000088753,0.192289091
2,xen-vm2,0.500096519,0.000096519,0.100018024
3,xen-vm3,0.500075148,0.000075148,0.099989490
4,xen-vm4,0.499997146,0.000002854,0.107700541
1,xen-vm1,0.499962610,0.000037390,0.192254555
2,xen-vm2,0.499950795,0.000049205,0.100006209
3,xen-vm3,0.499971967,0.000028033,0.100010662
4,xen-vm4,0.499994916,0.000005084,0.107723490
1,xen-vm1,0.500083434,0.000083434,0.192343073
2,xen-vm2,0.500079996,0.000079996,0.100002771
3,xen-vm3,0.500070114,0.000070114,0.100000780
4,xen-vm4,0.499995901,0.000004099,0.107649277
1,xen-vm1,0.499959499,0.000040501,0.192306671
2,xen-vm2,0.499967011,0.000032989,0.100010283
3,xen-vm3,0.499973842,0.000026158,0.100007611
4,xen-vm4,0.499992258,0.000007742,0.107667693
1,xen-vm1,0.500079503,0.000079503,0.192393916
2,xen-vm2,0.500082821,0.000082821,0.100013601
3,xen-vm3,0.500064187,0.000064187,0.099988977
4,xen-vm4,0.499999572,0.000000428,0.107603078
1,xen-vm1,0.499960491,0.000039509,0.192354835
2,xen-vm2,0.499960856,0.000039144,0.100013966
3,xen-vm3,0.499980625,0.000019375,0.100008746
4,xen-vm4,0.499998118,0.000001882,0.107620571
1,xen-vm1,0.500075341,0.000075341,0.192432058
2,xen-vm2,0.500069989,0.000069989,0.100008614
3,xen-vm3,0.500063414,0.000063414,0.100002171
4,xen-vm4,0.499997583,0.000002417,0.107554740
1,xen-vm1,0.499975535,0.000024465,0.192410010
2,xen-vm2,0.499979203,0.000020797,0.100012282
3,xen-vm3,0.499987111,0.000012889,0.100010079
4,xen-vm4,0.500004892,0.000004892,0.107572521
1,xen-vm1,0.500085275,0.000085275,0.192490393
2,xen-vm2,0.500090488,0.000090488,0.100017495
3,xen-vm3,0.500070422,0.000070422,0.099990013
4,xen-vm4,0.499991345,0.000008655,0.107493444
1,xen-vm1,0.499956682,0.000043318,0.192455730
2,xen-vm2,0.499947001,0.000052999,0.100007814
3,xen-vm3,0.499962754,0.000037246,0.100005766
4,xen-vm4,0.499998557,0.000001443,0.107529247
1,xen-vm1,0.500073215,0.000073215,0.192530388
2,xen-vm2,0.500081491,0.000081491,0.100016090
3,xen-vm3,0.500065222,0.000065222,0.099989497
4,xen-vm4,0.499991861,0.000008139,0.107455886
1,xen-vm1,0.499960399,0.000039601,0.192498926
2,xen-vm2,0.499956764,0.000043236,0.100012455
3,xen-vm3,0.499974682,0.000025318,0.100007415
4,xen-vm4,0.499999656,0.000000344,0.107480860
1,xen-vm1,0.500078639,0.000078639,0.192577909
2,xen-vm2,0.500080856,0.000080856,0.100014672
3,xen-vm3,0.500063957,0.000063957,0.099990516
4,xen-vm4,0.499994660,0.000005340,0.107411563
1,xen-vm1,0.499964580,0.000035420,0.192547829
2,xen-vm2,0.499964405,0.000035595,0.100014497
3,xen-vm3,0.499981971,0.000018029,0.100008082
4,xen-vm4,0.499995502,0.000004498,0.107425094
1,xen-vm1,0.500084770,0.000084770,0.192637097
2,xen-vm2,0.500077319,0.000077319,0.100007046
3,xen-vm3,0.500066717,0.000066717,0.099997480
4,xen-vm4,0.499997807,0.000002193,0.107356184
1,xen-vm1,0.499959497,0.000040503,0.192598787
2,xen-vm2,0.499968728,0.000031272,0.100016277
3,xen-vm3,0.499974427,0.000025573,0.100003179
4,xen-vm4,0.500000029,0.000000029,0.107381786
1,xen-vm1,0.500089413,0.000089413,0.192688171
2,xen-vm2,0.500088503,0.000088503,0.100015367
3,xen-vm3,0.500084821,0.000084821,0.099999497
4,xen-vm4,0.500021350,0.000021350,0.107318315
1,xen-vm1,0.499990409,0.000009591,0.192657230
2,xen-vm2,0.499967506,0.000032494,0.099992464
3,xen-vm3,0.500014897,0.000014897,0.100046888
4,xen-vm4,0.499988784,0.000011216,0.107292202
1,xen-vm1,0.500057236,0.000057236,0.192725682
2,xen-vm2,0.500075581,0.000075581,0.100010809
3,xen-vm3,0.500017436,0.000017436,0.099988743
4,xen-vm4,0.499984094,0.000015906,0.107258860
1,xen-vm1,0.499946366,0.000053634,0.192687954
2,xen-vm2,0.499950057,0.000049943,0.100014500
3,xen-vm3,0.499967250,0.000032750,0.100005936
4,xen-vm4,0.499999312,0.000000688,0.107290922
1,xen-vm1,0.500064705,0.000064705,0.192753347
2,xen-vm2,0.500066976,0.000066976,0.100016771
3,xen-vm3,0.500052933,0.000052933,0.099991893
4,xen-vm4,0.499996417,0.000003583,0.107234406
1,xen-vm1,0.499971949,0.000028051,0.192728879
2,xen-vm2,0.499970493,0.000029507,0.100015315
3,xen-vm3,0.499983886,0.000016114,0.100005286
4,xen-vm4,0.499998077,0.000001923,0.107248597
1,xen-vm1,0.500078090,0.000078090,0.192808892
2,xen-vm2,0.500066169,0.000066169,0.100003394
3,xen-vm3,0.500064476,0.000064476,0.100003593
4,xen-vm4,0.500001482,0.000001482,0.107185603
1,xen-vm1,0.499963893,0.000036107,0.192771303
2,xen-vm2,0.499973723,0.000026277,0.100013224
3,xen-vm3,0.499976362,0.000023638,0.100006232
4,xen-vm4,0.500002106,0.000002106,0.107211347
1,xen-vm1,0.500105164,0.000105164,0.192874361
2,xen-vm2,0.500109057,0.000109057,0.100017117
3,xen-vm3,0.500087000,0.000087000,0.099984175
4,xen-vm4,0.499994855,0.000005145,0.107119202
1,xen-vm1,0.499948843,0.000051157,0.192828349
2,xen-vm2,0.499944153,0.000055847,0.100012427
3,xen-vm3,0.499967460,0.000032540,0.100007482
4,xen-vm4,0.500000291,0.000000291,0.107152033
1,xen-vm1,0.500069956,0.000069956,0.192898014
2,xen-vm2,0.500052817,0.000052817,0.099995288
3,xen-vm3,0.500077377,0.000077377,0.100032042
4,xen-vm4,0.499994218,0.000005782,0.107068874
1,xen-vm1,0.499995178,0.000004822,0.192898974
2,xen-vm2,0.499999766,0.000000234,0.099999876
3,xen-vm3,0.499972506,0.000027494,0.100004782
4,xen-vm4,0.500008370,0.000008370,0.107104738
1,xen-vm1,0.500270532,0.000270532,0.193161136
2,xen-vm2,0.500075104,0.000075104,0.099804448
3,xen-vm3,0.500039963,0.000039963,0.099969641
4,xen-vm4,0.499997131,0.000002869,0.107061906
1,xen-vm1,0.499729361,0.000270639,0.192893366
2,xen-vm2,0.499937500,0.000062500,0.100012587
3,xen-vm3,0.499973632,0.000026368,0.100005773
4,xen-vm4,0.499999749,0.000000251,0.107088023
1,xen-vm1,0.500071090,0.000071090,0.192964707
2,xen-vm2,0.500069377,0.000069377,0.100010874
3,xen-vm3,0.500065880,0.000065880,0.100002276
4,xen-vm4,0.499993343,0.000006657,0.107015486
1,xen-vm1,0.499995838,0.000004162,0.192967202
2,xen-vm2,0.499986205,0.000013795,0.100001241
3,xen-vm3,0.499990364,0.000009636,0.100006435
4,xen-vm4,0.500001295,0.000001295,0.107026417
1,xen-vm1,0.500051478,0.000051478,0.193017385
2,xen-vm2,0.500059408,0.000059408,0.100009171
3,xen-vm3,0.500042289,0.000042289,0.099989316
4,xen-vm4,0.499997299,0.000002701,0.106981427
1,xen-vm1,0.499957342,0.000042658,0.192977428
2,xen-vm2,0.499958212,0.000041788,0.100010041
3,xen-vm3,0.499975239,0.000024761,0.100006343
4,xen-vm4,0.499994957,0.000005043,0.107001145
1,xen-vm1,0.500072881,0.000072881,0.193055352
2,xen-vm2,0.500073227,0.000073227,0.100010387
3,xen-vm3,0.500071078,0.000071078,0.100004194
4,xen-vm4,0.499999883,0.000000117,0.106929950
1,xen-vm1,0.499966681,0.000033319,0.193022150
2,xen-vm2,0.499969204,0.000030796,0.100012910
3,xen-vm3,0.499972247,0.000027753,0.100007237
4,xen-vm4,0.500007437,0.000007437,0.106965140
1,xen-vm1,0.500087109,0.000087109,0.193101822
2,xen-vm2,0.500094812,0.000094812,0.100020613
3,xen-vm3,0.500088379,0.000088379,0.100000804
4,xen-vm4,0.500004662,0.000004662,0.106881423
1,xen-vm1,0.500015469,0.000015469,0.193112629
2,xen-vm2,0.499968130,0.000031870,0.099973274
3,xen-vm3,0.499968897,0.000031103,0.100001571
4,xen-vm4,0.499992091,0.000007909,0.106904617
1,xen-vm1,0.500023082,0.000023082,0.193143620
2,xen-vm2,0.500097207,0.000097207,0.100047399
3,xen-vm3,0.500084999,0.000084999,0.099989363
4,xen-vm4,0.499991468,0.000008532,0.106811086
1,xen-vm1,0.499978540,0.000021460,0.193130692
2,xen-vm2,0.499936799,0.000063201,0.100005658
3,xen-vm3,0.499952276,0.000047724,0.100004840
4,xen-vm4,0.500007974,0.000007974,0.106866784
1,xen-vm1,0.500071975,0.000071975,0.193194693
2,xen-vm2,0.500076418,0.000076418,0.100010101
3,xen-vm3,0.500066331,0.000066331,0.099994753
4,xen-vm4,0.499989755,0.000010245,0.106790208
1,xen-vm1,0.499961883,0.000038117,0.193166821
2,xen-vm2,0.499935300,0.000064700,0.099983518
3,xen-vm3,0.499976211,0.000023789,0.100035664
4,xen-vm4,0.500009231,0.000009231,0.106823228
1,xen-vm1,0.500082068,0.000082068,0.193239658
2,xen-vm2,0.500106968,0.000106968,0.100008418
3,xen-vm3,0.500063417,0.000063417,0.099992113
4,xen-vm4,0.499993056,0.000006944,0.106752867
1,xen-vm1,0.499959337,0.000040663,0.193205939
2,xen-vm2,0.499961959,0.000038041,0.100011040
3,xen-vm3,0.499973956,0.000026044,0.100004110
4,xen-vm4,0.500005899,0.000005899,0.106784810
1,xen-vm1,0.500096573,0.000096573,0.193296613
2,xen-vm2,0.500089579,0.000089579,0.100004046
3,xen-vm3,0.500136712,0.000136712,0.100051243
4,xen-vm4,0.500018028,0.000018028,0.106666126
1,xen-vm1,0.499942629,0.000057371,0.193221214
2,xen-vm2,0.499953933,0.000046067,0.100015350
3,xen-vm3,0.499893322,0.000106678,0.099990632
4,xen-vm4,0.499988324,0.000011676,0.106761128
1,xen-vm1,0.500083884,0.000083884,0.193316774
2,xen-vm2,0.500061688,0.000061688,0.099993154
3,xen-vm3,0.500058530,0.000058530,0.099987474
4,xen-vm4,0.499993256,0.000006744,0.106695854
1,xen-vm1,0.499935913,0.000064087,0.193259431
2,xen-vm2,0.499934328,0.000065672,0.099991569
3,xen-vm3,0.499951981,0.000048019,0.100005127
4,xen-vm4,0.499999689,0.000000311,0.106743562
1,xen-vm1,0.500060120,0.000060120,0.193319862
2,xen-vm2,0.500065531,0.000065531,0.099996980
3,xen-vm3,0.500058802,0.000058802,0.099998398
4,xen-vm4,0.499999497,0.000000503,0.106684257
1,xen-vm1,0.499950033,0.000049967,0.193270398
2,xen-vm2,0.499945826,0.000054174,0.099992773
3,xen-vm3,0.499950913,0.000049087,0.100003485
4,xen-vm4,0.500003398,0.000003398,0.106736742
1,xen-vm1,0.500065659,0.000065659,0.193332659
2,xen-vm2,0.500055726,0.000055726,0.099982840
3,xen-vm3,0.500050717,0.000050717,0.099998476
4,xen-vm4,0.499997751,0.000002249,0.106683776
1,xen-vm1,0.499935907,0.000064093,0.193270815
2,xen-vm2,0.499949563,0.000050437,0.099996496
3,xen-vm3,0.499957918,0.000042082,0.100006831
4,xen-vm4,0.500003791,0.000003791,0.106729649
1,xen-vm1,0.500058937,0.000058937,0.193325961
2,xen-vm2,0.500058101,0.000058101,0.099995660
3,xen-vm3,0.500046591,0.000046591,0.099995321
4,xen-vm4,0.499998503,0.000001497,0.106681561
1,xen-vm1,0.499951300,0.000048700,0.193278758
2,xen-vm2,0.499953786,0.000046214,0.099998146
3,xen-vm3,0.499963040,0.000036960,0.100004575
4,xen-vm4,0.500005509,0.000005509,0.106724030
1,xen-vm1,0.500065786,0.000065786,0.193339035
2,xen-vm2,0.500059529,0.000059529,0.099991889
3,xen-vm3,0.500055361,0.000055361,0.100000407
4,xen-vm4,0.500000095,0.000000095,0.106668764
1,xen-vm1,0.499986914,0.000013086,0.193325854
2,xen-vm2,0.500002180,0.000002180,0.100007155
3,xen-vm3,0.500004639,0.000004639,0.100002866
4,xen-vm4,0.500005108,0.000005108,0.106669233
