entry,hostname,delta,error,lastcall
1,xen-vm1,0.020003314,0.000003314,4.979938101
1,xen-vm1,0.019999232,0.000000768,4.999937333
1,xen-vm1,0.020001813,0.000001813,5.019939146
1,xen-vm1,0.019998929,0.000001071,5.039938075
1,xen-vm1,0.019998559,0.000001441,5.059936634
1,xen-vm1,0.020003131,0.000003131,5.079939765
1,xen-vm1,0.019997959,0.000002041,5.099937724
1,xen-vm1,0.020002307,0.000002307,5.119940031
1,xen-vm1,0.019997726,0.000002274,5.139937757
1,xen-vm1,0.019998095,0.000001905,5.159935852
1,xen-vm1,0.020003211,0.000003211,5.179939063
1,xen-vm1,0.020002928,0.000002928,5.199941991
1,xen-vm1,0.019997476,0.000002524,5.219939467
1,xen-vm1,0.020000417,0.000000417,5.239939884
1,xen-vm1,0.019995487,0.000004513,5.259935371
1,xen-vm1,0.020005649,0.000005649,5.279941020
1,xen-vm1,0.019998726,0.000001274,5.299939746
1,xen-vm1,0.020000833,0.000000833,5.319940579
1,xen-vm1,0.019999498,0.000000502,5.339940077
1,xen-vm1,0.019999380,0.000000620,5.359939457
1,xen-vm1,0.020000505,0.000000505,5.379939962
1,xen-vm1,0.020001683,0.000001683,5.399941645
1,xen-vm1,0.019999350,0.000000650,5.419940995
1,xen-vm1,0.019999926,0.000000074,5.439940921
1,xen-vm1,0.019997451,0.000002549,5.459938372
1,xen-vm1,0.020003214,0.000003214,5.479941586
1,xen-vm1,0.019999468,0.000000532,5.499941054
1,xen-vm1,0.020001863,0.000001863,5.519942917
1,xen-vm1,0.019998523,0.000001477,5.539941440
1,xen-vm1,0.020000971,0.000000971,5.559942411
1,xen-vm1,0.020000315,0.000000315,5.579942726
1,xen-vm1,0.019999182,0.000000818,5.599941908
1,xen-vm1,0.020001169,0.000001169,5.619943077
1,xen-vm1,0.019999528,0.000000472,5.639942605
1,xen-vm1,0.020000222,0.000000222,5.659942827
1,xen-vm1,0.020000716,0.000000716,5.679943543
1,xen-vm1,0.019998603,0.000001397,5.699942146
1,xen-vm1,0.020000986,0.000000986,5.719943132
1,xen-vm1,0.019999728,0.000000272,5.739942860
1,xen-vm1,0.020001711,0.000001711,5.759944571
1,xen-vm1,0.019998984,0.000001016,5.779943555
1,xen-vm1,0.019999778,0.000000222,5.799943333
1,xen-vm1,0.020001706,0.000001706,5.819945039
1,xen-vm1,0.019998756,0.000001244,5.839943795
1,xen-vm1,0.020002080,0.000002080,5.859945875
1,xen-vm1,0.019998616,0.000001384,5.879944491
1,xen-vm1,0.019999831,0.000000169,5.899944322
1,xen-vm1,0.020001312,0.000001312,5.919945634
1,xen-vm1,0.019996042,0.000003958,5.939941676
1,xen-vm1,0.020003918,0.000003918,5.959945594
1,xen-vm1,0.019999826,0.000000174,5.979945420
1,xen-vm1,0.020001162,0.000001162,5.999946582
1,xen-vm1,0.019999994,0.000000006,6.019946576
1,xen-vm1,0.019998525,0.000001475,6.039945101
1,xen-vm1,0.019998699,0.000001301,6.059943800
1,xen-vm1,0.020003128,0.000003128,6.079946928
1,xen-vm1,0.019995789,0.000004211,6.099942717
1,xen-vm1,0.020004535,0.000004535,6.119947252
1,xen-vm1,0.019999302,0.000000698,6.139946554
